frame,t_s,est_X_mm,est_Y_mm,tracked_points,inlier_ratio,roi_visible,flags
885,14.8995,-6.4368,-196.4347,287,0.9632,0.3425,
886,14.9163,-6.4715,-196.3976,257,0.9847,0.3415,
887,14.9332,-6.4994,-196.3567,263,0.9887,0.3424,
888,14.9500,-6.5000,-196.3160,260,0.9886,0.3429,
889,14.9669,-6.5013,-196.2772,298,0.9677,0.3420,
890,14.9837,-6.5133,-196.2375,337,0.9583,0.3396,
891,15.0005,-6.5136,-196.2043,265,0.9852,0.3425,
892,15.0174,-6.5134,-196.1823,265,0.9853,0.3413,
893,15.0342,-6.5131,-196.1468,238,0.9757,0.3435,
894,15.0510,-6.5126,-196.1217,249,0.9805,0.3426,
895,15.0679,-6.5112,-196.0825,250,0.9690,0.3440,
896,15.0847,-6.4910,-196.0485,305,0.9714,0.3434,
897,15.1015,-6.4755,-196.0098,330,0.9652,0.3459,
898,15.1184,-6.4555,-195.9693,342,0.9858,0.3444,
899,15.1352,-6.4455,-195.9366,326,0.9850,0.3445,
900,15.1520,-6.3650,-195.9007,222,0.9106,0.3433,
901,15.1689,-6.2761,-195.8570,430,0.9885,0.3445,
902,15.1857,-6.2180,-195.8503,416,0.9858,0.3464,
903,15.2026,-6.1499,-195.8051,366,0.9658,0.3458,
904,15.2194,-6.0709,-195.7562,393,0.9925,0.3466,
905,15.2362,-5.9930,-195.7049,286,0.9863,0.3476,
906,15.2531,-5.9430,-195.6196,222,0.9824,0.3475,
907,15.2699,-5.9768,-195.5137,289,0.9732,0.3494,
908,15.2867,-6.1009,-195.3902,310,0.9167,0.3474,
909,15.3036,-6.0765,-195.2151,277,0.9652,0.3477,
910,15.3204,-6.0440,-195.0357,299,0.9869,0.3493,
911,15.3372,-5.8510,-194.8399,316,0.9845,0.3506,
912,15.3541,-5.6592,-194.5857,298,0.9707,0.3523,
913,15.3709,-5.5496,-194.2489,303,0.9623,0.3534,
914,15.3877,-5.4518,-193.8607,352,0.9592,0.3557,
915,15.4046,-5.3589,-193.3882,329,0.9623,0.3556,
916,15.4214,-5.2149,-192.9223,305,0.9839,0.3570,
917,15.4383,-4.9813,-192.4841,344,0.9637,0.3595,
918,15.4551,-4.7026,-192.0540,376,0.9544,0.3614,
919,15.4719,-4.4530,-191.7148,310,0.9514,0.3644,
920,15.4888,-4.2650,-191.4168,338,0.9293,0.3655,
921,15.5056,-4.2110,-191.0788,283,0.9316,0.3667,
922,15.5224,-4.2105,-190.7278,347,0.9642,0.3672,
923,15.5393,-4.2395,-190.3393,378,0.9524,0.3695,
924,15.5561,-4.2758,-189.9042,348,0.9516,0.3713,
925,15.5729,-4.2852,-189.3832,327,0.9061,0.3705,
926,15.5898,-4.2877,-188.7127,411,0.9287,0.3709,
927,15.6066,-4.3323,-187.8337,377,0.8322,0.3735,
928,15.6234,-4.4184,-186.6479,485,0.7950,0.3764,
929,15.6403,-4.5463,-185.1493,540,0.8483,0.3810,
930,15.6571,-4.6783,-183.4645,440,0.7911,0.3848,
931,15.6740,-4.8283,-181.8345,656,0.9705,0.3878,
932,15.6908,-4.9648,-180.1741,567,0.9201,0.3893,
933,15.7076,-5.0280,-178.3397,583,0.9469,0.3907,
934,15.7245,-5.0337,-176.5016,681,0.9428,0.3978,
935,15.7413,-4.9857,-174.5992,698,0.9161,0.4043,
936,15.7581,-4.8843,-172.5108,639,0.9185,0.4113,
937,15.7750,-4.7802,-170.2856,753,0.9425,0.4173,
938,15.7918,-4.6408,-168.0845,837,0.9307,0.4198,
939,15.8086,-4.4986,-166.0359,707,0.9445,0.4284,
940,15.8255,-4.3629,-163.9598,693,0.9329,0.4359,
941,15.8423,-4.2630,-161.7329,805,0.9382,0.4370,
942,15.8591,-4.1698,-159.3751,789,0.8830,0.4427,
943,15.8760,-4.1215,-156.7131,771,0.8824,0.4488,
944,15.8928,-4.1568,-153.8035,820,0.9502,0.4595,
945,15.9097,-4.2068,-150.8838,803,0.9459,0.4678,
946,15.9265,-4.2541,-148.0673,823,0.9558,0.4838,
947,15.9433,-4.2564,-145.2801,883,0.9577,0.4840,
948,15.9602,-4.1848,-142.6042,840,0.9100,0.4797,
949,15.9770,-4.0506,-140.1063,868,0.9458,0.4903,
950,15.9938,-3.9180,-137.6231,890,0.9521,0.5000,
951,16.0107,-3.7749,-135.2107,955,0.9252,0.5085,
952,16.0275,-3.5832,-132.8881,894,0.9707,0.5119,
953,16.0443,-3.3871,-130.4759,862,0.9591,0.5203,
954,16.0612,-3.1968,-127.9251,920,0.9585,0.5233,
955,16.0780,-3.0540,-125.3641,1119,0.9251,0.5263,
956,16.0948,-2.9556,-122.8302,1164,0.9597,0.5234,
957,16.1117,-2.9096,-120.3081,1060,0.9477,0.5267,
958,16.1285,-2.9104,-117.8322,1043,0.9667,0.5279,
959,16.1453,-2.9202,-115.1158,1050,0.8498,0.5327,
960,16.1622,-2.9335,-112.2658,934,0.7417,0.5224,
961,16.1790,-2.9810,-109.6139,1176,0.9566,0.5237,
962,16.1959,-3.0303,-107.1433,1091,0.9698,0.5258,
963,16.2127,-3.0806,-104.6928,1118,0.9460,0.5271,
964,16.2295,-3.0830,-102.1442,1129,0.9442,0.5241,
965,16.2464,-3.0355,-99.6328,1048,0.8978,0.5275,
966,16.2632,-2.9867,-97.1451,1114,0.9276,0.5271,
967,16.2800,-2.8974,-94.6664,1044,0.9382,0.5284,
968,16.2969,-2.8085,-92.2911,1000,0.9381,0.5278,
969,16.3137,-2.7105,-89.9178,896,0.9286,0.5266,
970,16.3305,-2.5645,-87.4468,952,0.9501,0.5279,
971,16.3474,-2.4166,-84.9437,988,0.9512,0.5290,
972,16.3642,-2.2993,-82.5223,1019,0.9510,0.5320,
973,16.3810,-2.2364,-80.0282,906,0.9017,0.5312,
974,16.3979,-2.2089,-77.4660,822,0.9497,0.5294,
975,16.4147,-2.2106,-74.9708,922,0.9709,0.5298,
976,16.4316,-2.2125,-72.4675,901,0.9690,0.5318,
977,16.4484,-2.2165,-69.8646,833,0.9532,0.5330,
978,16.4652,-2.2612,-67.1285,885,0.9131,0.5319,
979,16.4821,-2.3122,-64.2719,883,0.9725,0.5343,
980,16.4989,-2.3884,-61.5741,875,0.9229,0.5302,
981,16.5157,-2.4830,-59.0581,1033,0.9057,0.5309,
982,16.5326,-2.4869,-56.6118,1041,0.9376,0.5310,
983,16.5494,-2.4479,-54.2196,1102,0.9601,0.5287,
984,16.5662,-2.3969,-51.8535,1019,0.9324,0.5276,
985,16.5831,-2.2772,-49.5847,969,0.9023,0.5294,
986,16.5999,-2.1337,-47.3126,1106,0.9471,0.5283,
987,16.6167,-1.9901,-45.0552,1074,0.9574,0.5312,
988,16.6336,-1.8497,-42.8792,1111,0.9402,0.5334,
989,16.6504,-1.7142,-40.7039,1113,0.9250,0.5318,
990,16.6673,-1.6134,-38.5206,877,0.7136,0.5336,
991,16.6841,-1.5188,-36.4375,1125,0.9793,0.5311,
992,16.7009,-1.4262,-34.3826,1129,0.9652,0.5316,
993,16.7178,-1.3959,-32.3230,1172,0.9412,0.5324,
994,16.7346,-1.3984,-30.2253,1023,0.9549,0.5332,
995,16.7514,-1.4485,-28.1383,1104,0.9596,0.5277,
996,16.7683,-1.5407,-26.0563,1043,0.9685,0.5229,
997,16.7851,-1.5938,-24.1012,1031,0.9156,0.5164,
998,16.8019,-1.6123,-22.2580,954,0.9395,0.5127,
999,16.8188,-1.6122,-20.3842,920,0.9597,0.5072,
1000,16.8356,-1.5676,-18.4948,952,0.9469,0.5014,
1001,16.8524,-1.5232,-16.6027,893,0.9615,0.4967,
1002,16.8693,-1.5230,-14.6681,989,0.9687,0.4917,
1003,16.8861,-1.5224,-12.7971,861,0.9632,0.4891,
1004,16.9030,-1.5227,-10.8938,948,0.9423,0.4828,
1005,16.9198,-1.5084,-8.7863,869,0.9031,0.4770,
1006,16.9366,-1.5095,-6.6021,815,0.9715,0.4710,
1007,16.9535,-1.5105,-4.3717,892,0.9571,0.4669,
1008,16.9703,-1.5636,-1.9797,928,0.8260,0.4591,
1009,16.9871,-1.6151,0.6191,670,0.9710,0.4504,
1010,17.0040,-1.7062,3.2351,760,0.9407,0.4452,
1011,17.0208,-1.7740,5.6991,782,0.8950,0.4410,
1012,17.0376,-1.8227,7.9274,773,0.9406,0.4345,
1013,17.0545,-1.7871,9.8291,747,0.8347,0.4291,
1014,17.0713,-1.6925,11.4550,742,0.8956,0.4227,
1015,17.0881,-1.5465,12.9566,825,0.9662,0.4235,
1016,17.1050,-1.4332,14.3592,687,0.7874,0.4186,
1017,17.1218,-1.2903,15.6745,655,0.9043,0.4125,
1018,17.1386,-1.1005,17.1380,707,0.9685,0.4122,
1019,17.1555,-0.9834,18.7303,651,0.9387,0.4104,
1020,17.1723,-0.8971,20.3432,494,0.7607,0.4058,
1021,17.1892,-0.8530,21.7934,776,0.9405,0.4004,
1022,17.2060,-0.8509,23.0542,759,0.9303,0.3991,
1023,17.2228,-0.8450,24.2512,729,0.9176,0.3949,
1024,17.2397,-0.8365,25.4004,595,0.9645,0.3927,
1025,17.2565,-0.8353,26.5043,567,0.9728,0.3907,
1026,17.2733,-0.8239,27.5641,582,0.9562,0.3872,
1027,17.2902,-0.8262,28.6237,549,0.9700,0.3832,
1028,17.3070,-0.8406,29.5959,561,0.9724,0.3810,
1029,17.3238,-0.8001,30.4858,548,0.9490,0.3793,
1030,17.3407,-0.7481,31.3301,522,0.9444,0.3774,
1031,17.3575,-0.6587,32.1232,562,0.9354,0.3766,
1032,17.3743,-0.5959,32.8557,501,0.9545,0.3751,
1033,17.3912,-0.5473,33.5375,504,0.9002,0.3727,
1034,17.4080,-0.4931,34.0257,489,0.8616,0.3733,
1035,17.4249,-0.4015,34.3672,539,0.9358,0.3713,
1036,17.4417,-0.3021,34.6072,474,0.9696,0.3713,
1037,17.4585,-0.1588,34.7598,502,0.9767,0.3718,
1038,17.4754,-0.0503,34.8524,438,0.9523,0.3720,
1039,17.4922,0.0144,34.8586,446,0.9721,0.3725,
1040,17.5090,-0.0341,34.8538,457,0.9744,0.3726,
1041,17.5259,-0.1831,34.8535,434,0.9977,0.3727,
1042,17.5427,-0.3762,34.8527,484,0.9819,0.3709,
1043,17.5595,-0.5690,34.8526,458,0.9706,0.3705,
1044,17.5764,-0.7175,34.8522,451,0.9786,0.3701,
1045,17.5932,-0.8659,34.8517,485,0.9760,0.3692,
1046,17.6100,-1.0562,34.8514,455,0.9892,0.3688,
1047,17.6269,-1.2487,34.8111,452,0.9700,0.3713,
1048,17.6437,-1.3995,34.7690,458,0.9684,0.3680,
1049,17.6606,-1.4488,34.7273,478,0.9856,0.3677,
1050,17.6774,-1.4297,34.6789,378,0.7958,0.3681,
1051,17.6942,-1.3339,34.6335,561,0.9982,0.3686,
1052,17.7111,-1.2357,34.5896,504,0.9883,0.3696,
1053,17.7279,-1.1830,34.5410,478,0.9938,0.3698,
1054,17.7447,-1.1813,34.4914,476,0.9815,0.3709,
1055,17.7616,-1.1386,34.4378,461,0.9914,0.3708,
1056,17.7784,-1.0704,34.3493,353,0.9807,0.3720,
1057,17.7952,-1.0145,34.2067,383,0.9922,0.3733,
1058,17.8121,-0.9766,34.0541,485,0.9799,0.3728,
1059,17.8289,-1.0191,33.8243,431,0.9818,0.3738,
1060,17.8457,-1.1596,33.4988,469,0.9593,0.3741,
1061,17.8626,-1.3551,33.1555,412,0.9904,0.3743,
1062,17.8794,-1.5481,32.6723,348,0.9721,0.3742,
1063,17.8963,-1.6759,32.0436,384,0.9305,0.3757,
1064,17.9131,-1.6744,31.3234,341,0.9799,0.3777,
1065,17.9299,-1.4641,30.6956,422,0.9701,0.3796,
1066,17.9468,-1.4684,29.9526,413,0.9234,0.3830,
1067,17.9636,-1.3680,29.2954,420,0.8273,0.3860,
1068,17.9804,-1.4622,28.5723,400,0.9551,0.3854,
1069,17.9973,-1.6084,27.8057,463,0.9588,0.3875,
1070,18.0141,-1.7137,27.0196,500,0.9598,0.3898,
1071,18.0309,-1.7615,26.0748,484,0.8374,0.3914,
1072,18.0478,-1.7720,24.8931,504,0.8774,0.3945,
1073,18.0646,-1.7579,23.5054,472,0.8767,0.3993,
1074,18.0814,-1.7512,21.9171,487,0.9223,0.4013,
1075,18.0983,-1.6993,20.0737,591,0.8599,0.4075,
1076,18.1151,-1.5934,18.0595,748,0.8571,0.4098,
1077,18.1320,-1.5339,15.8367,689,0.8495,0.4234,
1078,18.1488,-1.4859,13.4041,858,0.8864,0.4262,
1079,18.1656,-1.5291,10.7746,764,0.9044,0.4330,
1080,18.1825,-1.3797,7.8905,568,0.3188,0.4484,
1081,18.1993,-1.9044,5.2489,732,0.4768,0.4424,
1082,18.2161,-1.8090,2.8997,860,0.4627,0.4575,
1083,18.2330,-1.9960,-0.5066,885,0.3394,0.4650,
1084,18.2498,-2.0902,-3.4376,876,0.4852,0.4656,
1085,18.2666,-2.2624,-6.2340,997,0.3922,0.4806,
1086,18.2835,-2.2779,-9.4762,804,0.2584,0.4799,
1087,18.3003,-2.5264,-12.9506,949,0.2079,0.4895,
1088,18.3171,-2.8210,-15.8330,869,0.5021,0.5010,
1089,18.3340,-2.9630,-19.0950,1220,0.7889,0.5057,
1090,18.3508,-3.0604,-22.5481,1241,0.7905,0.5164,
1091,18.3676,-3.2067,-26.6340,1128,0.2698,0.5195,
1092,18.3845,-3.3035,-29.7856,1178,0.9594,0.5246,
1093,18.4013,-3.3527,-32.9301,1200,0.9765,0.5282,
1094,18.4182,-3.3948,-35.9268,1211,0.9397,0.5276,
1095,18.4350,-3.4101,-38.8765,1250,0.9425,0.5254,
1096,18.4518,-3.4374,-41.8375,1397,0.9699,0.5270,
1097,18.4687,-3.5271,-44.7880,1378,0.9448,0.5264,
1098,18.4855,-3.6735,-47.6614,1414,0.9474,0.5234,
1099,18.5023,-3.8593,-50.4266,1294,0.9038,0.5227,
1100,18.5192,-4.0435,-53.3740,1209,0.8965,0.5239,
1101,18.5360,-4.2296,-56.3252,1372,0.9477,0.5218,
1102,18.5528,-4.4198,-59.2829,1223,0.9608,0.5212,
1103,18.5697,-4.5936,-62.4680,1108,0.9228,0.5207,
1104,18.5865,-4.7705,-65.6889,982,0.9504,0.5183,
1105,18.6033,-4.9115,-68.9408,1080,0.9609,0.5177,
1106,18.6202,-4.9594,-72.2648,959,0.9582,0.5191,
1107,18.6370,-5.0155,-75.6286,975,0.9527,0.5183,
1108,18.6539,-5.0133,-79.0691,976,0.9703,0.5164,
1109,18.6707,-5.0089,-82.5003,926,0.9667,0.5195,
1110,18.6875,-5.0519,-85.7389,758,0.7358,0.5181,
1111,18.7044,-5.1945,-88.9318,1282,0.9701,0.5160,
1112,18.7212,-5.3378,-92.1268,1370,0.9692,0.5165,
1113,18.7380,-5.4810,-95.3364,1185,0.9061,0.5144,
1114,18.7549,-5.6075,-98.3894,1174,0.9477,0.5164,
1115,18.7717,-5.7528,-101.3622,1219,0.9801,0.5137,
1116,18.7885,-5.8999,-104.3131,1292,0.9592,0.5128,
1117,18.8054,-6.0847,-107.0557,1202,0.9029,0.5123,
1118,18.8222,-6.2697,-109.7092,1063,0.9234,0.5114,
1119,18.8390,-6.4408,-112.2776,1188,0.9361,0.5095,
1120,18.8559,-6.5887,-114.8373,1196,0.9502,0.5090,
1121,18.8727,-6.7348,-117.5502,1319,0.9622,0.5125,
1122,18.8896,-6.8295,-120.3204,1073,0.9532,0.5083,
1123,18.9064,-6.9221,-123.0038,1007,0.9350,0.5107,
1124,18.9232,-7.0155,-125.4230,894,0.8748,0.5082,
1125,18.9401,-7.1098,-127.7696,781,0.9573,0.5112,
1126,18.9569,-7.1872,-130.0683,860,0.9232,0.5068,
1127,18.9737,-7.2786,-132.2898,843,0.9485,0.5043,
1128,18.9906,-7.3726,-134.4562,888,0.9319,0.5003,
1129,19.0074,-7.4697,-136.6337,829,0.9532,0.5016,
1130,19.0242,-7.5617,-138.7815,800,0.9379,0.4912,
1131,19.0411,-7.6538,-140.8954,752,0.9654,0.4884,
1132,19.0579,-7.7474,-142.9747,842,0.9571,0.4801,
1133,19.0747,-7.8559,-145.0643,798,0.9468,0.4733,
1134,19.0916,-7.9889,-147.4292,777,0.8886,0.4713,
1135,19.1084,-8.0828,-150.0104,674,0.9050,0.4649,
1136,19.1253,-8.1281,-152.6725,746,0.9493,0.4547,
1137,19.1421,-8.1737,-155.1495,807,0.9552,0.4524,
1138,19.1589,-8.2259,-157.5120,763,0.9189,0.4437,
1139,19.1758,-8.3047,-159.8292,836,0.9369,0.4393,
1140,19.1926,-8.4195,-161.9799,563,0.6651,0.4322,
1141,19.2094,-8.6107,-164.1189,1059,0.9468,0.4264,
1142,19.2263,-8.8003,-166.3080,880,0.9352,0.4216,
1143,19.2431,-8.9864,-168.3190,892,0.8675,0.4163,
1144,19.2599,-9.1770,-170.0522,753,0.9149,0.4086,
1145,19.2768,-9.3010,-171.2186,589,0.6267,0.4038,
1146,19.2936,-9.4492,-172.6765,593,0.9270,0.4018,
1147,19.3104,-9.5924,-174.1125,549,0.9634,0.3975,
1148,19.3273,-9.7001,-175.3888,528,0.8727,0.3951,
1149,19.3441,-9.7962,-176.4347,494,0.8814,0.3937,
1150,19.3610,-9.8926,-177.2673,455,0.8479,0.3896,
1151,19.3778,-9.9898,-177.8801,439,0.8234,0.3900,
1152,19.3946,-10.0654,-178.2778,447,0.8931,0.3886,
1153,19.4115,-10.1600,-178.4711,442,0.9155,0.3836,
1154,19.4283,-10.2554,-178.5145,475,0.9775,0.3872,
1155,19.4451,-10.3314,-178.5133,484,0.9724,0.3876,
1156,19.4620,-10.3316,-178.5128,458,0.9871,0.3865,
1157,19.4788,-10.2903,-178.5103,445,0.9802,0.3878,
1158,19.4956,-10.2198,-178.5032,446,0.9614,0.3866,
1159,19.5125,-10.1189,-178.4948,504,0.9477,0.3903,
1160,19.5293,-9.9707,-178.4879,474,0.9507,0.3873,
1161,19.5461,-9.7321,-178.4451,440,0.9715,0.3883,
1162,19.5630,-9.3926,-178.4011,437,0.9734,0.3908,
1163,19.5798,-9.0054,-178.3676,411,0.9741,0.3911,
1164,19.5966,-8.6438,-178.3209,387,0.9606,0.3938,
1165,19.6135,-8.4032,-178.2802,464,0.9957,0.3977,
1166,19.6303,-8.1644,-178.2709,462,0.9851,0.3968,
1167,19.6472,-7.9361,-178.2401,416,0.9524,0.3990,
1168,19.6640,-7.7425,-178.2112,429,0.9643,0.3971,
1169,19.6808,-7.5997,-178.1710,365,0.9656,0.3995,
1170,19.6977,-7.5571,-178.1449,290,0.8886,0.4004,
1171,19.7145,-7.6059,-178.0990,521,0.9813,0.3983,
1172,19.7313,-7.7514,-178.0768,553,0.9790,0.3991,
1173,19.7482,-7.9187,-178.0659,535,0.9599,0.3978,
1174,19.7650,-8.0904,-178.0565,459,0.9609,0.3970,
1175,19.7818,-8.2259,-178.0440,409,0.9654,0.3978,
1176,19.7987,-8.3268,-178.0171,451,0.9575,0.3965,
1177,19.8155,-8.4187,-177.9758,397,0.9779,0.3957,
1178,19.8323,-8.4681,-177.9330,406,0.9879,0.3946,
1179,19.8492,-8.4895,-177.8955,410,0.9744,0.3944,
1180,19.8660,-8.4619,-177.8526,387,0.9679,0.3970,
1181,19.8829,-8.3834,-177.8073,362,0.9891,0.3971,
1182,19.8997,-8.2797,-177.7612,381,0.9845,0.3971,
1183,19.9165,-8.1435,-177.7155,405,0.9760,0.3978,
1184,19.9334,-8.0179,-177.6695,385,0.9725,0.3962,
1185,19.9502,-7.9493,-177.6224,405,0.9738,0.3984,
1186,19.9670,-7.9506,-177.5757,408,0.9903,0.3985,
1187,19.9839,-8.0950,-177.4964,360,0.9708,0.3980,
1188,20.0007,-8.1874,-177.4320,384,0.9676,0.3967,
1189,20.0175,-8.3675,-177.3755,398,0.9476,0.3976,
1190,20.0344,-8.4690,-177.3345,330,0.9794,0.3958,
1191,20.0512,-8.6616,-177.3276,365,0.9764,0.3928,
1192,20.0680,-8.8542,-177.3020,340,0.9562,0.3947,
1193,20.0849,-9.0288,-177.2574,330,0.9708,0.3948,
1194,20.1017,-9.1766,-177.2128,380,0.9795,0.3942,
1195,20.1186,-9.2675,-177.1670,399,0.9662,0.3939,
1196,20.1354,-9.3124,-177.1220,308,0.9904,0.3922,
1197,20.1522,-9.3248,-177.0766,337,0.9713,0.3947,
1198,20.1691,-9.2780,-177.0321,383,0.9824,0.3935,
1199,20.1859,-9.2304,-176.9912,392,0.9729,0.3933,
1200,20.2027,-9.1329,-176.9489,276,0.8485,0.3962,
1201,20.2196,-9.0976,-176.9385,412,0.9538,0.3950,
1202,20.2364,-8.7140,-176.7863,375,0.8908,0.3983,
1203,20.2532,-8.7984,-176.7863,390,0.9629,0.3940,
1204,20.2701,-8.6740,-176.7366,373,0.9519,0.3973,
1205,20.2869,-8.6739,-176.7365,368,0.9814,0.3976,
