frame,t_s,est_X_mm,est_Y_mm,tracked_points,inlier_ratio,roi_visible,flags
856,14.4113,-1.8761,-201.7146,1973,0.9960,0.4214,
857,14.4281,-1.9124,-202.0043,1986,0.9950,0.4173,
858,14.4450,-1.9066,-202.1967,1967,0.9945,0.4162,
859,14.4618,-1.8631,-202.2899,1995,0.9975,0.4178,
860,14.4786,-1.8402,-202.3321,1988,0.9985,0.4176,
861,14.4955,-1.7945,-202.3427,1990,0.9985,0.4172,
862,14.5123,-1.7471,-202.3429,1997,0.9985,0.4163,
863,14.5291,-1.7294,-202.3418,1994,0.9985,0.4168,
864,14.5460,-1.7297,-202.3317,1985,0.9960,0.4169,
865,14.5628,-1.7736,-202.2945,1995,0.9980,0.4168,
866,14.5796,-1.8426,-202.2540,1998,0.9990,0.4166,
867,14.5965,-1.9162,-202.2290,1991,0.9990,0.4183,
868,14.6133,-1.9755,-202.2138,1988,0.9985,0.4185,
869,14.6301,-1.9776,-202.2134,1985,0.9985,0.4175,
870,14.6470,-1.9425,-202.1946,1978,0.9930,0.4165,
871,14.6638,-1.8460,-202.1863,1997,0.9995,0.4182,
872,14.6807,-1.7041,-202.1499,1998,0.9995,0.4181,
873,14.6975,-1.5665,-202.1003,1999,1.0000,0.4194,
874,14.7143,-1.4987,-202.0634,1996,0.9995,0.4190,
875,14.7312,-1.4700,-202.0252,2000,1.0000,0.4190,
876,14.7480,-1.4697,-201.9834,1998,0.9995,0.4185,
877,14.7648,-1.4764,-201.8922,1999,0.9995,0.4189,
878,14.7817,-1.5220,-201.7964,2000,1.0000,0.4164,
879,14.7985,-1.5735,-201.7231,1999,1.0000,0.4189,
880,14.8153,-1.6169,-201.6994,1999,0.9995,0.4202,
881,14.8322,-1.6412,-201.6870,1998,0.9995,0.4202,
882,14.8490,-1.6745,-201.6612,2000,1.0000,0.4187,
883,14.8658,-1.7155,-201.6348,2000,1.0000,0.4209,
884,14.8827,-1.7448,-201.6302,1998,0.9990,0.4218,
885,14.8995,-1.7857,-201.6077,1997,0.9990,0.4205,
886,14.9163,-1.8259,-201.5763,1999,1.0000,0.4194,
887,14.9332,-1.8658,-201.5427,2000,1.0000,0.4212,
888,14.9500,-1.8684,-201.5296,2000,1.0000,0.4210,
889,14.9669,-1.8703,-201.5160,1990,1.0000,0.4203,
890,14.9837,-1.8754,-201.4906,1995,0.9995,0.4175,
891,15.0005,-1.8764,-201.4684,1999,1.0000,0.4217,
892,15.0174,-1.8777,-201.4411,1998,0.9995,0.4213,
893,15.0342,-1.8797,-201.4141,1998,1.0000,0.4223,
894,15.0510,-1.8812,-201.3839,1999,1.0000,0.4217,
895,15.0679,-1.8821,-201.3477,2000,1.0000,0.4229,
896,15.0847,-1.8825,-201.3080,1996,0.9990,0.4216,
897,15.1015,-1.8630,-201.2633,1990,0.9970,0.4223,
898,15.1184,-1.8522,-201.2228,1999,1.0000,0.4226,
899,15.1352,-1.8357,-201.1709,1998,0.9995,0.4235,
900,15.1520,-1.7673,-201.1012,1988,0.9975,0.4227,
901,15.1689,-1.6966,-201.0483,2000,1.0000,0.4229,
902,15.1857,-1.6351,-200.9964,1999,1.0000,0.4244,
903,15.2026,-1.5835,-200.9085,1999,1.0000,0.4239,
904,15.2194,-1.4941,-200.8118,2000,1.0000,0.4240,
905,15.2362,-1.4204,-200.7141,1998,1.0000,0.4235,
906,15.2531,-1.3686,-200.6096,1999,0.9995,0.4251,
907,15.2699,-1.3732,-200.4638,1999,0.9995,0.4259,
908,15.2867,-1.4365,-200.3196,1997,0.9990,0.4267,
909,15.3036,-1.3971,-200.0991,1994,0.9975,0.4274,
910,15.3204,-1.3544,-199.8804,1997,0.9990,0.4298,
911,15.3372,-1.2140,-199.6255,1987,0.9995,0.4302,
912,15.3541,-1.0356,-199.3221,1998,1.0000,0.4318,
913,15.3709,-0.9065,-198.9355,1999,0.9995,0.4329,
914,15.3877,-0.8230,-198.5001,1989,0.9965,0.4348,
915,15.4046,-0.7380,-198.0105,1988,0.9955,0.4371,
916,15.4214,-0.6069,-197.5178,1998,1.0000,0.4394,
917,15.4383,-0.4083,-197.0234,1995,0.9985,0.4416,
918,15.4551,-0.1721,-196.5629,1990,0.9965,0.4427,
919,15.4719,0.0556,-196.1702,1984,0.9970,0.4453,
920,15.4888,0.2321,-195.7951,1995,0.9995,0.4469,
921,15.5056,0.2712,-195.4120,1995,0.9975,0.4481,
922,15.5224,0.2620,-195.0204,2000,1.0000,0.4500,
923,15.5393,0.2115,-194.5829,1975,0.9980,0.4525,
924,15.5561,0.1631,-194.0997,1995,0.9975,0.4537,
925,15.5729,0.1489,-193.5167,1987,0.9950,0.4578,
926,15.5898,0.1326,-192.7843,1995,0.9980,0.4601,
927,15.6066,0.0666,-191.8235,1968,0.9810,0.4643,
928,15.6234,-0.0514,-190.5635,1946,0.9775,0.4687,
929,15.6403,-0.1855,-188.9752,1974,0.9700,0.4780,
930,15.6571,-0.3408,-187.2243,1885,0.9040,0.4855,
931,15.6740,-0.5113,-185.5766,1991,0.9960,0.4916,
932,15.6908,-0.6413,-183.8616,1981,0.9855,0.4990,
933,15.7076,-0.7188,-181.9639,1969,0.9850,0.5051,
934,15.7245,-0.7526,-180.0224,1934,0.9840,0.5157,
935,15.7413,-0.7042,-178.0374,1954,0.9695,0.5262,
936,15.7581,-0.6450,-175.9631,1964,0.9685,0.5344,
937,15.7750,-0.5886,-173.6653,1971,0.9745,0.5463,
938,15.7918,-0.4788,-171.3869,1957,0.9800,0.5536,
939,15.8086,-0.3715,-169.2702,1948,0.9735,0.5649,
940,15.8255,-0.2734,-167.1836,1960,0.9740,0.5710,
941,15.8423,-0.2014,-164.8881,1942,0.9515,0.5794,
942,15.8591,-0.1303,-162.4701,1938,0.9575,0.5907,
943,15.8760,-0.0887,-159.6255,1735,0.8495,0.6094,
944,15.8928,-0.1239,-156.6907,1926,0.9545,0.6009,
945,15.9097,-0.1887,-153.7615,1915,0.9205,0.6216,
946,15.9265,-0.2675,-150.8734,1965,0.9535,0.6404,
947,15.9433,-0.3139,-148.0485,1885,0.9370,0.6475,
948,15.9602,-0.2319,-145.2701,1851,0.9005,0.6679,
949,15.9770,-0.1070,-142.6987,1896,0.9360,0.6719,
950,15.9938,-0.0023,-140.1183,1923,0.9580,0.6918,
951,16.0107,0.0996,-137.6513,1965,0.9585,0.7050,
952,16.0275,0.2709,-135.2975,1851,0.9555,0.7114,
953,16.0443,0.4487,-132.8408,1957,0.9590,0.7203,
954,16.0612,0.6199,-130.2081,1921,0.9485,0.7291,
955,16.0780,0.7449,-127.5525,1893,0.9260,0.7457,
956,16.0948,0.8146,-124.9225,1900,0.9140,0.7594,
957,16.1117,0.8446,-122.3711,1908,0.9505,0.7654,
958,16.1285,0.8292,-119.8433,1937,0.9705,0.7751,
959,16.1453,0.7546,-117.0888,1952,0.9300,0.8008,
960,16.1622,0.7217,-114.1312,1800,0.7435,0.8108,
961,16.1790,0.6814,-111.4100,1964,0.9890,0.8157,
962,16.1959,0.6137,-108.8953,1953,0.9595,0.8302,
963,16.2127,0.5301,-106.3916,1918,0.9725,0.8421,
964,16.2295,0.4943,-103.8086,1958,0.9670,0.8508,
965,16.2464,0.5209,-101.2408,1897,0.9445,0.8588,
966,16.2632,0.5564,-98.6775,1933,0.9555,0.8718,
967,16.2800,0.6130,-96.1684,1964,0.9775,0.8834,
968,16.2969,0.6642,-93.7355,1950,0.9705,0.8929,
969,16.3137,0.7335,-91.3045,1944,0.9555,0.9059,
970,16.3305,0.8670,-88.7874,1934,0.9690,0.9085,
971,16.3474,0.9831,-86.2103,1893,0.9688,0.9187,
972,16.3642,1.0488,-83.7728,1857,0.9449,0.9058,
973,16.3810,1.0842,-81.2004,1804,0.9303,0.9222,
974,16.3979,1.0888,-78.5369,1904,0.9425,0.9256,
975,16.4147,1.0536,-75.9814,1881,0.9016,0.9237,
976,16.4316,1.0192,-73.4519,1869,0.9345,0.9138,
977,16.4484,0.9841,-70.8562,1850,0.9333,0.9062,
978,16.4652,0.9554,-68.0683,1902,0.9040,0.9096,
979,16.4821,0.8843,-65.1758,1799,0.9010,0.8958,
980,16.4989,0.7999,-62.3906,1896,0.9386,0.8915,
981,16.5157,0.7136,-59.8051,1871,0.9189,0.8795,
982,16.5326,0.6777,-57.2753,1924,0.9442,0.8670,
983,16.5494,0.6737,-54.8166,1899,0.9470,0.8605,
984,16.5662,0.7138,-52.3846,1882,0.9585,0.8488,
985,16.5831,0.7970,-50.0659,1876,0.9311,0.8313,
986,16.5999,0.9122,-47.7476,1905,0.9574,0.8249,
987,16.6167,1.0223,-45.4668,1906,0.9713,0.8113,
988,16.6336,1.1359,-43.2235,1869,0.9502,0.8030,
989,16.6504,1.2362,-40.9810,1845,0.9441,0.7941,
990,16.6673,1.3061,-38.7637,1759,0.7553,0.7830,
991,16.6841,1.3705,-36.6610,1937,0.9908,0.7747,
992,16.7009,1.4319,-34.5598,1942,0.9837,0.7653,
993,16.7178,1.4418,-32.4323,1939,0.9853,0.7578,
994,16.7346,1.4070,-30.2929,1873,0.9776,0.7446,
995,16.7514,1.3369,-28.1518,1909,0.9707,0.7382,
996,16.7683,1.2519,-26.0364,1955,0.9804,0.7250,
997,16.7851,1.1686,-24.0053,1942,0.9758,0.7191,
998,16.8019,1.1369,-22.0914,1917,0.9797,0.7086,
999,16.8188,1.1128,-20.1946,1932,0.9722,0.7025,
1000,16.8356,1.1251,-18.2905,1942,0.9803,0.6909,
1001,16.8524,1.1438,-16.3696,1951,0.9824,0.6864,
1002,16.8693,1.1599,-14.4172,1942,0.9878,0.6801,
1003,16.8861,1.1771,-12.4990,1943,0.9834,0.6698,
1004,16.9030,1.1980,-10.5512,1926,0.9782,0.6610,
1005,16.9198,1.2273,-8.4278,1913,0.9590,0.6496,
1006,16.9366,1.2401,-6.1824,1921,0.9701,0.6412,
1007,16.9535,1.2584,-3.9266,1882,0.9515,0.6321,
1008,16.9703,1.2176,-1.4779,1833,0.9350,0.6222,
1009,16.9871,1.1488,1.1103,1895,0.9494,0.5979,
1010,17.0040,1.0515,3.7844,1928,0.9766,0.5931,
1011,17.0208,0.9782,6.2712,1872,0.9209,0.5885,
1012,17.0376,0.9644,8.5202,1866,0.9477,0.5799,
1013,17.0545,0.9984,10.4541,1845,0.9172,0.5676,
1014,17.0713,1.0874,12.1154,1933,0.9468,0.5630,
1015,17.0881,1.2547,13.6647,1924,0.9750,0.5583,
1016,17.1050,1.4302,15.0802,1885,0.9426,0.5503,
1017,17.1218,1.6006,16.4401,1946,0.9752,0.5441,
1018,17.1386,1.7307,17.9035,1930,0.9749,0.5377,
1019,17.1555,1.8083,19.5427,1875,0.9601,0.5327,
1020,17.1723,1.8518,21.1711,1711,0.7643,0.5234,
1021,17.1892,1.8699,22.6352,1955,0.9774,0.5144,
1022,17.2060,1.8743,23.8899,1935,0.9727,0.5097,
1023,17.2228,1.8763,25.0858,1926,0.9733,0.5059,
1024,17.2397,1.8655,26.2476,1940,0.9833,0.4981,
1025,17.2565,1.8577,27.3856,1946,0.9909,0.4949,
1026,17.2733,1.8577,28.4624,1945,0.9779,0.4909,
1027,17.2902,1.8374,29.5202,1941,0.9768,0.4863,
1028,17.3070,1.8191,30.5041,1936,0.9814,0.4818,
1029,17.3238,1.8285,31.4075,1933,0.9729,0.4779,
1030,17.3407,1.8808,32.2697,1943,0.9865,0.4750,
1031,17.3575,1.9559,33.0758,1949,0.9760,0.4705,
1032,17.3743,1.9935,33.8006,1977,0.9895,0.4674,
1033,17.3912,2.0290,34.4742,1929,0.9658,0.4659,
1034,17.4080,2.0591,34.9441,1945,0.9685,0.4624,
1035,17.4249,2.0946,35.3179,1956,0.9835,0.4616,
1036,17.4417,2.1856,35.5584,1991,0.9940,0.4602,
1037,17.4585,2.2968,35.7030,1985,0.9965,0.4593,
1038,17.4754,2.3939,35.7837,1991,0.9965,0.4605,
1039,17.4922,2.4544,35.7783,1997,0.9990,0.4597,
1040,17.5090,2.4156,35.7390,1987,0.9955,0.4601,
1041,17.5259,2.2761,35.6894,1989,0.9945,0.4596,
1042,17.5427,2.0910,35.6511,1987,0.9995,0.4608,
1043,17.5595,1.9072,35.6043,1985,0.9955,0.4621,
1044,17.5764,1.7660,35.5547,1977,0.9895,0.4599,
1045,17.5932,1.6218,35.5082,1989,0.9945,0.4606,
1046,17.6100,1.4740,35.4563,1991,0.9955,0.4616,
1047,17.6269,1.3082,35.3667,1979,0.9950,0.4618,
1048,17.6437,1.1659,35.2665,1990,0.9965,0.4628,
1049,17.6606,1.0871,35.1721,1986,0.9965,0.4628,
1050,17.6774,1.1173,35.0755,1916,0.9610,0.4632,
1051,17.6942,1.2152,34.9792,2000,1.0000,0.4633,
1052,17.7111,1.3139,34.8829,2000,1.0000,0.4640,
1053,17.7279,1.3716,34.7800,1995,0.9985,0.4646,
1054,17.7447,1.3960,34.6661,1997,0.9985,0.4657,
1055,17.7616,1.4428,34.5466,1999,1.0000,0.4657,
1056,17.7784,1.5211,34.4015,1999,0.9995,0.4668,
1057,17.7952,1.5879,34.2061,1997,0.9995,0.4669,
1058,17.8121,1.6234,33.9660,2000,1.0000,0.4689,
1059,17.8289,1.5980,33.6746,1997,0.9985,0.4697,
1060,17.8457,1.5004,33.2872,1991,0.9960,0.4715,
1061,17.8626,1.3170,32.8713,1999,0.9995,0.4734,
1062,17.8794,1.1385,32.3213,1996,0.9980,0.4753,
1063,17.8963,1.0485,31.6302,1991,0.9975,0.4785,
1064,17.9131,1.0605,30.8594,1994,0.9970,0.4819,
1065,17.9299,1.1707,30.1341,1991,0.9945,0.4854,
1066,17.9468,1.1993,29.3302,1984,0.9920,0.4895,
1067,17.9636,1.2663,28.6040,1982,0.9860,0.4935,
1068,17.9804,1.1917,27.8320,1992,0.9965,0.4951,
1069,17.9973,1.0677,27.0079,1985,0.9925,0.4977,
1070,18.0141,0.9889,26.1452,1982,0.9930,0.5032,
1071,18.0309,0.9689,25.1278,1963,0.9780,0.5070,
1072,18.0478,0.9982,23.9061,1961,0.9800,0.5105,
1073,18.0646,1.0403,22.4313,1961,0.9750,0.5167,
1074,18.0814,1.0892,20.7585,1946,0.9735,0.5263,
1075,18.0983,1.1887,18.8642,1947,0.9575,0.5335,
1076,18.1151,1.3510,16.8080,1902,0.9635,0.5441,
1077,18.1320,1.5012,14.5019,1888,0.9425,0.5500,
1078,18.1488,1.6267,12.0361,1901,0.9345,0.5514,
1079,18.1656,1.6415,9.3821,1924,0.9245,0.5660,
1080,18.1825,1.8019,6.5002,1303,0.2346,0.5903,
1081,18.1993,1.6818,3.7648,1355,0.5700,0.5948,
1082,18.2161,1.5358,1.2555,1815,0.6330,0.6175,
1083,18.2330,1.5633,-2.3296,1606,0.6608,0.6308,
1084,18.2498,1.6186,-5.4952,1801,0.5043,0.6331,
1085,18.2666,1.4966,-8.5335,1712,0.7139,0.6610,
1086,18.2835,1.7033,-11.9080,1230,0.2786,0.6603,
1087,18.3003,1.6210,-15.3130,1373,0.4750,0.6773,
1088,18.3171,1.4828,-18.4335,1797,0.7055,0.6997,
1089,18.3340,1.4334,-21.7672,1645,0.6945,0.7134,
1090,18.3508,1.5050,-25.3015,1749,0.7565,0.7259,
1091,18.3676,1.5279,-29.5252,1667,0.5715,0.7422,
1092,18.3845,1.5567,-32.7051,1921,0.9070,0.7540,
1093,18.4013,1.6082,-35.8661,1947,0.9530,0.7682,
1094,18.4182,1.6844,-38.8906,1910,0.9290,0.7820,
1095,18.4350,1.7607,-41.8751,1956,0.9630,0.7971,
1096,18.4518,1.8519,-44.8584,1938,0.9625,0.8089,
1097,18.4687,1.8779,-47.8321,1918,0.9450,0.8208,
1098,18.4855,1.8521,-50.7636,1951,0.9685,0.8373,
1099,18.5023,1.7774,-53.5858,1938,0.9500,0.8495,
1100,18.5192,1.7236,-56.5308,1894,0.9175,0.8575,
1101,18.5360,1.6624,-59.5301,1945,0.9630,0.8718,
1102,18.5528,1.6093,-62.5072,1952,0.9743,0.8826,
1103,18.5697,1.5511,-65.6865,1911,0.9373,0.8861,
1104,18.5865,1.5423,-68.9309,1911,0.9638,0.8959,
1105,18.6033,1.5695,-72.1993,1918,0.9626,0.9007,
1106,18.6202,1.6157,-75.5293,1916,0.9551,0.8946,
1107,18.6370,1.6850,-78.8753,1874,0.9511,0.8938,
1108,18.6539,1.8277,-82.3238,1878,0.9594,0.9015,
1109,18.6707,1.9857,-85.7235,1891,0.9708,0.8898,
1110,18.6875,2.0524,-88.9383,1744,0.7838,0.8834,
1111,18.7044,2.0333,-92.1625,1942,0.9828,0.8841,
1112,18.7212,1.9878,-95.3768,1934,0.9909,0.8697,
1113,18.7380,1.9459,-98.5871,1901,0.9626,0.8582,
1114,18.7549,1.8770,-101.6454,1961,0.9794,0.8437,
1115,18.7717,1.7939,-104.6129,1952,0.9764,0.8316,
1116,18.7885,1.7230,-107.5522,1961,0.9794,0.8209,
1117,18.8054,1.6435,-110.2602,1915,0.9673,0.8098,
1118,18.8222,1.5595,-112.9425,1941,0.9798,0.7981,
1119,18.8390,1.4709,-115.5560,1942,0.9853,0.7881,
1120,18.8559,1.3763,-118.1256,1953,0.9854,0.7765,
1121,18.8727,1.3020,-120.8180,1946,0.9798,0.7624,
1122,18.8896,1.2784,-123.6010,1903,0.9712,0.7485,
1123,18.9064,1.2758,-126.2638,1925,0.9760,0.7393,
1124,18.9232,1.2301,-128.6676,1894,0.9578,0.7277,
1125,18.9401,1.1908,-131.0208,1921,0.9802,0.7189,
1126,18.9569,1.1727,-133.3033,1921,0.9736,0.7098,
1127,18.9737,1.1563,-135.5296,1897,0.9627,0.7012,
1128,18.9906,1.0940,-137.7001,1910,0.9756,0.6899,
1129,19.0074,1.0417,-139.9007,1923,0.9727,0.6792,
1130,19.0242,0.9687,-142.0212,1920,0.9791,0.6689,
1131,19.0411,0.9539,-144.1458,1917,0.9806,0.6627,
1132,19.0579,0.9328,-146.1933,1921,0.9807,0.6489,
1133,19.0747,0.8873,-148.3214,1927,0.9727,0.6416,
1134,19.0916,0.8739,-150.7209,1872,0.9431,0.6332,
1135,19.1084,0.8874,-153.3146,1909,0.9598,0.6200,
1136,19.1253,0.9491,-155.9910,1905,0.9736,0.6090,
1137,19.1421,0.9996,-158.4902,1929,0.9711,0.5962,
1138,19.1589,1.0383,-160.8431,1889,0.9568,0.5898,
1139,19.1758,1.0695,-163.1540,1926,0.9723,0.5796,
1140,19.1926,1.0262,-165.3020,1772,0.8579,0.5690,
1141,19.2094,0.9158,-167.4481,1927,0.9924,0.5589,
1142,19.2263,0.8425,-169.6688,1931,0.9828,0.5514,
1143,19.2431,0.7303,-171.6225,1937,0.9849,0.5419,
1144,19.2599,0.6046,-173.3635,1956,0.9894,0.5299,
1145,19.2768,0.5447,-174.5789,1922,0.9668,0.5267,
1146,19.2936,0.4538,-176.0477,1963,0.9890,0.5211,
1147,19.3104,0.3679,-177.5097,1961,0.9899,0.5195,
1148,19.3273,0.3211,-178.7681,1939,0.9784,0.5115,
1149,19.3441,0.2673,-179.8356,1933,0.9819,0.5073,
1150,19.3610,0.2055,-180.6922,1938,0.9855,0.5049,
1151,19.3778,0.1377,-181.2721,1961,0.9845,0.5017,
1152,19.3946,0.1077,-181.6706,1968,0.9880,0.4997,
1153,19.4115,0.0639,-181.8684,1970,0.9935,0.4977,
1154,19.4283,0.0091,-181.9183,1989,0.9965,0.4995,
1155,19.4451,-0.0308,-181.9196,1986,0.9980,0.4993,
1156,19.4620,-0.0307,-181.9193,1983,0.9990,0.5001,
1157,19.4788,0.0163,-181.9135,1992,0.9980,0.4990,
1158,19.4956,0.1079,-181.9080,1995,0.9980,0.4987,
1159,19.5125,0.2039,-181.8910,1995,0.9980,0.4997,
1160,19.5293,0.3483,-181.8806,1996,0.9985,0.4976,
1161,19.5461,0.5414,-181.8706,1994,0.9990,0.4954,
1162,19.5630,0.8340,-181.8097,1994,0.9970,0.4998,
1163,19.5798,1.2164,-181.7688,1993,0.9980,0.5000,
1164,19.5966,1.5490,-181.7075,1995,0.9985,0.5002,
1165,19.6135,1.7825,-181.6917,1988,0.9985,0.4999,
1166,19.6303,2.0062,-181.6728,1988,0.9985,0.5005,
1167,19.6472,2.2020,-181.6522,1995,0.9990,0.5001,
1168,19.6640,2.3829,-181.6255,1990,1.0000,0.4969,
1169,19.6808,2.4814,-181.5767,1999,1.0000,0.4994,
1170,19.6977,2.5123,-181.5587,1959,0.9865,0.4998,
1171,19.7145,2.4493,-181.5172,1999,1.0000,0.4990,
1172,19.7313,2.3274,-181.5219,2000,1.0000,0.4997,
1173,19.7482,2.1812,-181.5245,1998,0.9990,0.4993,
1174,19.7650,2.0352,-181.5284,2000,1.0000,0.5015,
1175,19.7818,1.9283,-181.5250,1999,1.0000,0.5009,
1176,19.7987,1.8313,-181.5248,1998,0.9990,0.5002,
1177,19.8155,1.7615,-181.4930,2000,1.0000,0.5012,
1178,19.8323,1.7090,-181.4540,2000,1.0000,0.5011,
1179,19.8492,1.7008,-181.4307,1999,1.0000,0.5019,
1180,19.8660,1.7252,-181.3880,1997,0.9995,0.5023,
1181,19.8829,1.8079,-181.3361,1999,0.9995,0.5020,
1182,19.8997,1.9028,-181.2838,1994,0.9990,0.5020,
1183,19.9165,2.0306,-181.2316,1996,0.9985,0.5003,
1184,19.9334,2.1291,-181.1799,1994,0.9985,0.5022,
1185,19.9502,2.1785,-181.1317,1998,0.9990,0.5025,
1186,19.9670,2.1757,-181.0842,1998,1.0000,0.5013,
1187,19.9839,2.0751,-180.9983,1998,0.9995,0.5032,
1188,20.0007,1.9774,-180.9437,1999,1.0000,0.5029,
1189,20.0175,1.8311,-180.9024,1996,0.9985,0.5012,
1190,20.0344,1.7335,-180.8847,1993,0.9970,0.5013,
1191,20.0512,1.5420,-180.8917,1994,1.0000,0.5018,
1192,20.0680,1.3716,-180.8850,1998,1.0000,0.5040,
1193,20.0849,1.2255,-180.8443,1998,1.0000,0.5035,
1194,20.1017,1.1076,-180.8033,1998,0.9995,0.5044,
1195,20.1186,1.0186,-180.7603,1998,0.9995,0.5037,
1196,20.1354,0.9721,-180.7176,1998,1.0000,0.5043,
1197,20.1522,0.9475,-180.6743,1994,0.9990,0.5033,
1198,20.1691,0.9913,-180.6247,1999,1.0000,0.5042,
1199,20.1859,1.0365,-180.5769,2000,1.0000,0.5055,
1200,20.2027,1.1224,-180.5256,1978,0.9945,0.5061,
1201,20.2196,1.1717,-180.4993,1992,0.9995,0.5075,
1202,20.2364,1.3132,-180.2988,1998,0.9910,0.5069,
1203,20.2532,1.4633,-180.2941,1999,0.9925,0.5067,
1204,20.2701,1.5576,-180.2401,1993,0.9975,0.5073,
1205,20.2869,1.5577,-180.2401,1992,1.0000,0.5067,
