frame,t_s,est_X_mm,est_Y_mm,tracked_points,inlier_ratio,roi_visible,flags
860,14.4786,-6.6108,-202.7670,1988,0.9985,0.4176,
861,14.4955,-6.5656,-202.7791,1990,0.9985,0.4172,
862,14.5123,-6.5183,-202.7808,1997,0.9985,0.4163,
863,14.5291,-6.5005,-202.7802,1994,0.9985,0.4168,
864,14.5460,-6.5006,-202.7702,1985,0.9960,0.4169,
865,14.5628,-6.5434,-202.7316,1995,0.9980,0.4168,
866,14.5796,-6.6112,-202.6889,1998,0.9990,0.4166,
867,14.5965,-6.6833,-202.6615,1991,0.9990,0.4183,
868,14.6133,-6.7418,-202.6445,1988,0.9985,0.4185,
869,14.6301,-6.7439,-202.6439,1985,0.9985,0.4175,
870,14.6470,-6.7083,-202.6263,1978,0.9930,0.4165,
871,14.6638,-6.6119,-202.6211,1997,0.9995,0.4182,
872,14.6807,-6.4693,-202.5894,1998,0.9995,0.4181,
873,14.6975,-6.3306,-202.5443,1999,1.0000,0.4194,
874,14.7143,-6.2621,-202.5096,1996,0.9995,0.4190,
875,14.7312,-6.2324,-202.4725,2000,1.0000,0.4190,
876,14.7480,-6.2309,-202.4306,1998,0.9995,0.4185,
877,14.7648,-6.2350,-202.3396,1999,0.9995,0.4189,
878,14.7817,-6.2781,-202.2421,2000,1.0000,0.4164,
879,14.7985,-6.3275,-202.1671,1999,1.0000,0.4189,
880,14.8153,-6.3702,-202.1419,1999,0.9995,0.4202,
881,14.8322,-6.3940,-202.1288,1998,0.9995,0.4202,
882,14.8490,-6.4265,-202.1019,2000,1.0000,0.4187,
883,14.8658,-6.4667,-202.0741,2000,1.0000,0.4209,
884,14.8827,-6.4957,-202.0685,1998,0.9990,0.4218,
885,14.8995,-6.5359,-202.0447,1997,0.9990,0.4205,
886,14.9163,-6.5751,-202.0119,1999,1.0000,0.4194,
887,14.9332,-6.6140,-201.9770,2000,1.0000,0.4212,
888,14.9500,-6.6161,-201.9638,2000,1.0000,0.4210,
889,14.9669,-6.6176,-201.9502,1990,1.0000,0.4203,
890,14.9837,-6.6221,-201.9246,1995,0.9995,0.4175,
891,15.0005,-6.6224,-201.9024,1999,1.0000,0.4217,
892,15.0174,-6.6230,-201.8752,1998,0.9995,0.4213,
893,15.0342,-6.6242,-201.8481,1998,1.0000,0.4223,
894,15.0510,-6.6248,-201.8179,1999,1.0000,0.4217,
895,15.0679,-6.6246,-201.7817,2000,1.0000,0.4229,
896,15.0847,-6.6239,-201.7419,1996,0.9990,0.4216,
897,15.1015,-6.6030,-201.6977,1990,0.9970,0.4223,
898,15.1184,-6.5910,-201.6575,1999,1.0000,0.4226,
899,15.1352,-6.5731,-201.6062,1998,0.9995,0.4235,
900,15.1520,-6.5030,-201.5388,1988,0.9975,0.4227,
901,15.1689,-6.4310,-201.4882,2000,1.0000,0.4229,
902,15.1857,-6.3681,-201.4383,1999,1.0000,0.4244,
903,15.2026,-6.3141,-201.3520,1999,1.0000,0.4239,
904,15.2194,-6.2221,-201.2583,2000,1.0000,0.4240,
905,15.2362,-6.1455,-201.1626,1998,1.0000,0.4235,
906,15.2531,-6.0910,-201.0598,1999,0.9995,0.4251,
907,15.2699,-6.0913,-200.9133,1999,0.9995,0.4259,
908,15.2867,-6.1505,-200.7671,1997,0.9990,0.4267,
909,15.3036,-6.1054,-200.5480,1994,0.9975,0.4274,
910,15.3204,-6.0570,-200.3308,1997,0.9990,0.4298,
911,15.3372,-5.9100,-200.0802,1987,0.9995,0.4302,
912,15.3541,-5.7239,-199.7826,1998,1.0000,0.4318,
913,15.3709,-5.5850,-199.4000,1999,0.9995,0.4329,
914,15.3877,-5.4900,-198.9667,1989,0.9965,0.4348,
915,15.4046,-5.3935,-198.4812,1988,0.9955,0.4371,
916,15.4214,-5.2519,-197.9945,1998,1.0000,0.4394,
917,15.4383,-5.0421,-197.5069,1995,0.9985,0.4416,
918,15.4551,-4.7958,-197.0541,1990,0.9965,0.4427,
919,15.4719,-4.5592,-196.6684,1984,0.9970,0.4453,
920,15.4888,-4.3742,-196.2989,1995,0.9995,0.4469,
921,15.5056,-4.3262,-195.9172,1995,0.9975,0.4481,
922,15.5224,-4.3262,-195.5260,2000,1.0000,0.4500,
923,15.5393,-4.3663,-195.0873,1975,0.9980,0.4525,
924,15.5561,-4.4034,-194.6021,1995,0.9975,0.4537,
925,15.5729,-4.4050,-194.0213,1987,0.9950,0.4578,
926,15.5898,-4.4062,-193.2921,1995,0.9980,0.4601,
927,15.6066,-4.4521,-192.3351,1968,0.9810,0.4643,
928,15.6234,-4.5446,-191.0792,1946,0.9775,0.4687,
929,15.6403,-4.6437,-189.4958,1974,0.9700,0.4780,
930,15.6571,-4.7604,-187.7497,1885,0.9040,0.4855,
931,15.6740,-4.8972,-186.1044,1991,0.9960,0.4916,
932,15.6908,-4.9946,-184.4063,1981,0.9855,0.4990,
933,15.7076,-5.0445,-182.5365,1969,0.9850,0.5051,
934,15.7245,-5.0452,-180.6183,1934,0.9840,0.5157,
935,15.7413,-4.9613,-178.6595,1954,0.9695,0.5262,
936,15.7581,-4.8650,-176.5890,1964,0.9685,0.5344,
937,15.7750,-4.7669,-174.3122,1971,0.9745,0.5463,
938,15.7918,-4.6262,-172.0613,1957,0.9800,0.5536,
939,15.8086,-4.4837,-169.9686,1948,0.9735,0.5649,
940,15.8255,-4.3478,-167.8750,1960,0.9740,0.5710,
941,15.8423,-4.2506,-165.5953,1942,0.9515,0.5794,
942,15.8591,-4.1554,-163.1827,1938,0.9575,0.5907,
943,15.8760,-4.0855,-160.4043,1735,0.8495,0.6094,
944,15.8928,-4.0887,-157.4920,1926,0.9545,0.6009,
945,15.9097,-4.1094,-154.5611,1915,0.9205,0.6216,
946,15.9265,-4.1180,-151.6694,1965,0.9535,0.6404,
947,15.9433,-4.1172,-148.8403,1885,0.9370,0.6475,
948,15.9602,-4.0248,-146.1414,1851,0.9005,0.6679,
949,15.9770,-3.8828,-143.5942,1896,0.9360,0.6719,
950,15.9938,-3.7449,-141.0468,1923,0.9580,0.6918,
951,16.0107,-3.5992,-138.5945,1965,0.9585,0.7050,
952,16.0275,-3.4084,-136.2638,1851,0.9555,0.7114,
953,16.0443,-3.2088,-133.8244,1957,0.9590,0.7203,
954,16.0612,-3.0178,-131.2227,1921,0.9485,0.7291,
955,16.0780,-2.8635,-128.6055,1893,0.9260,0.7457,
956,16.0948,-2.7644,-126.0246,1900,0.9140,0.7594,
957,16.1117,-2.7142,-123.4765,1908,0.9505,0.7654,
958,16.1285,-2.7121,-120.9508,1937,0.9705,0.7751,
959,16.1453,-2.7126,-118.2351,1952,0.9300,0.8008,
960,16.1622,-2.6974,-115.3119,1800,0.7435,0.8108,
961,16.1790,-2.7001,-112.6048,1964,0.9890,0.8157,
962,16.1959,-2.7357,-110.1146,1953,0.9595,0.8302,
963,16.2127,-2.7737,-107.6124,1918,0.9725,0.8421,
964,16.2295,-2.7715,-105.0455,1958,0.9670,0.8508,
965,16.2464,-2.7173,-102.4775,1897,0.9445,0.8588,
966,16.2632,-2.6450,-99.9348,1933,0.9555,0.8718,
967,16.2800,-2.5526,-97.4402,1964,0.9775,0.8834,
968,16.2969,-2.4603,-95.0187,1950,0.9705,0.8929,
969,16.3137,-2.3630,-92.6056,1944,0.9555,0.9059,
970,16.3305,-2.2021,-90.1009,1934,0.9690,0.9085,
971,16.3474,-2.0512,-87.5636,1893,0.9688,0.9187,
972,16.3642,-1.9452,-85.1222,1857,0.9449,0.9058,
973,16.3810,-1.8785,-82.5835,1804,0.9303,0.9222,
974,16.3979,-1.8388,-79.9616,1904,0.9425,0.9256,
975,16.4147,-1.8382,-77.4411,1881,0.9016,0.9237,
976,16.4316,-1.8375,-74.9244,1869,0.9345,0.9138,
977,16.4484,-1.8375,-72.3292,1850,0.9333,0.9062,
978,16.4652,-1.8426,-69.5617,1902,0.9040,0.9096,
979,16.4821,-1.8783,-66.6745,1799,0.9010,0.8958,
980,16.4989,-1.9336,-63.9228,1896,0.9386,0.8915,
981,16.5157,-1.9894,-61.3644,1871,0.9189,0.8795,
982,16.5326,-1.9914,-58.8607,1924,0.9442,0.8670,
983,16.5494,-1.9630,-56.4277,1899,0.9470,0.8605,
984,16.5662,-1.8900,-54.0293,1882,0.9585,0.8488,
985,16.5831,-1.7709,-51.7289,1876,0.9311,0.8313,
986,16.5999,-1.6260,-49.4414,1905,0.9574,0.8249,
987,16.6167,-1.4853,-47.1768,1906,0.9713,0.8113,
988,16.6336,-1.3465,-44.9495,1869,0.9502,0.8030,
989,16.6504,-1.2149,-42.7337,1845,0.9441,0.7941,
990,16.6673,-1.1130,-40.5327,1759,0.7553,0.7830,
991,16.6841,-1.0181,-38.4503,1937,0.9908,0.7747,
992,16.7009,-0.9244,-36.3671,1942,0.9837,0.7653,
993,16.7178,-0.8824,-34.2631,1939,0.9853,0.7578,
994,16.7346,-0.8837,-32.1360,1873,0.9776,0.7446,
995,16.7514,-0.9234,-30.0127,1909,0.9707,0.7382,
996,16.7683,-0.9759,-27.9060,1955,0.9804,0.7250,
997,16.7851,-1.0294,-25.8892,1942,0.9758,0.7191,
998,16.8019,-1.0331,-23.9780,1917,0.9797,0.7086,
999,16.8188,-1.0307,-22.0926,1932,0.9722,0.7025,
1000,16.8356,-0.9849,-20.1978,1942,0.9803,0.6909,
1001,16.8524,-0.9379,-18.2923,1951,0.9824,0.6864,
1002,16.8693,-0.8947,-16.3604,1942,0.9878,0.6801,
1003,16.8861,-0.8528,-14.4546,1943,0.9834,0.6698,
1004,16.9030,-0.8041,-12.5250,1926,0.9782,0.6610,
1005,16.9198,-0.7385,-10.4073,1913,0.9590,0.6496,
1006,16.9366,-0.6913,-8.1814,1921,0.9701,0.6412,
1007,16.9535,-0.6409,-5.9372,1882,0.9515,0.6321,
1008,16.9703,-0.6424,-3.5131,1833,0.9350,0.6222,
1009,16.9871,-0.6521,-0.9256,1895,0.9494,0.5979,
1010,17.0040,-0.6996,1.7402,1928,0.9766,0.5931,
1011,17.0208,-0.7418,4.2127,1872,0.9209,0.5885,
1012,17.0376,-0.7279,6.4542,1866,0.9477,0.5799,
1013,17.0545,-0.6675,8.3891,1845,0.9172,0.5676,
1014,17.0713,-0.5530,10.0339,1933,0.9468,0.5630,
1015,17.0881,-0.3713,11.5768,1924,0.9750,0.5583,
1016,17.1050,-0.1777,12.9866,1885,0.9426,0.5503,
1017,17.1218,0.0132,14.3340,1946,0.9752,0.5441,
1018,17.1386,0.1630,15.7868,1930,0.9749,0.5377,
1019,17.1555,0.2592,17.4227,1875,0.9601,0.5327,
1020,17.1723,0.3255,19.0461,1711,0.7643,0.5234,
1021,17.1892,0.3689,20.5041,1955,0.9774,0.5144,
1022,17.2060,0.3924,21.7620,1935,0.9727,0.5097,
1023,17.2228,0.4131,22.9536,1926,0.9733,0.5059,
1024,17.2397,0.4211,24.1174,1940,0.9833,0.4981,
1025,17.2565,0.4305,25.2578,1946,0.9909,0.4949,
1026,17.2733,0.4481,26.3322,1945,0.9779,0.4909,
1027,17.2902,0.4464,27.3846,1941,0.9768,0.4863,
1028,17.3070,0.4448,28.3652,1936,0.9814,0.4818,
1029,17.3238,0.4691,29.2668,1933,0.9729,0.4779,
1030,17.3407,0.5351,30.1254,1943,0.9865,0.4750,
1031,17.3575,0.6231,30.9314,1949,0.9760,0.4705,
1032,17.3743,0.6728,31.6561,1977,0.9895,0.4674,
1033,17.3912,0.7186,32.3275,1929,0.9658,0.4659,
1034,17.4080,0.7560,32.7980,1945,0.9685,0.4624,
1035,17.4249,0.7976,33.1711,1956,0.9835,0.4616,
1036,17.4417,0.8925,33.4103,1991,0.9940,0.4602,
1037,17.4585,1.0065,33.5534,1985,0.9965,0.4593,
1038,17.4754,1.1046,33.6326,1991,0.9965,0.4605,
1039,17.4922,1.1653,33.6262,1997,0.9990,0.4597,
1040,17.5090,1.1258,33.5875,1987,0.9955,0.4601,
1041,17.5259,0.9848,33.5401,1989,0.9945,0.4596,
1042,17.5427,0.7992,33.5049,1987,0.9995,0.4608,
1043,17.5595,0.6154,33.4611,1985,0.9955,0.4621,
1044,17.5764,0.4728,33.4139,1977,0.9895,0.4599,
1045,17.5932,0.3277,33.3698,1989,0.9945,0.4606,
1046,17.6100,0.1791,33.3204,1991,0.9955,0.4616,
1047,17.6269,0.0108,33.2334,1979,0.9950,0.4618,
1048,17.6437,-0.1330,33.1358,1990,0.9965,0.4628,
1049,17.6606,-0.2133,33.0429,1986,0.9965,0.4628,
1050,17.6774,-0.1850,32.9457,1916,0.9610,0.4632,
1051,17.6942,-0.0889,32.8476,2000,1.0000,0.4633,
1052,17.7111,0.0079,32.7494,2000,1.0000,0.4640,
1053,17.7279,0.0634,32.6454,1995,0.9985,0.4646,
1054,17.7447,0.0856,32.5309,1997,0.9985,0.4657,
1055,17.7616,0.1300,32.4104,1999,1.0000,0.4657,
1056,17.7784,0.2055,32.2635,1999,0.9995,0.4668,
1057,17.7952,0.2685,32.0661,1997,0.9995,0.4669,
1058,17.8121,0.2988,31.8252,2000,1.0000,0.4689,
1059,17.8289,0.2669,31.5342,1997,0.9985,0.4697,
1060,17.8457,0.1605,31.1486,1991,0.9960,0.4715,
1061,17.8626,-0.0323,30.7368,1999,0.9995,0.4734,
1062,17.8794,-0.2239,30.1907,1996,0.9980,0.4753,
1063,17.8963,-0.3303,29.5009,1991,0.9975,0.4785,
1064,17.9131,-0.3367,28.7288,1994,0.9970,0.4819,
1065,17.9299,-0.2438,28.0015,1991,0.9945,0.4854,
1066,17.9468,-0.2338,27.1968,1984,0.9920,0.4895,
1067,17.9636,-0.1854,26.4697,1982,0.9860,0.4935,
1068,17.9804,-0.2804,25.7007,1992,0.9965,0.4951,
1069,17.9973,-0.4265,24.8779,1985,0.9925,0.4977,
1070,18.0141,-0.5269,24.0169,1982,0.9930,0.5032,
1071,18.0309,-0.5740,22.9995,1963,0.9780,0.5070,
1072,18.0478,-0.5788,21.7713,1961,0.9800,0.5105,
1073,18.0646,-0.5755,20.2838,1961,0.9750,0.5167,
1074,18.0814,-0.5732,18.6118,1946,0.9735,0.5263,
1075,18.0983,-0.5242,16.7072,1947,0.9575,0.5335,
1076,18.1151,-0.4243,14.6519,1902,0.9635,0.5441,
1077,18.1320,-0.3267,12.3182,1888,0.9425,0.5500,
1078,18.1488,-0.2818,9.8138,1901,0.9345,0.5514,
1079,18.1656,-0.3530,7.1414,1924,0.9245,0.5660,
1080,18.1825,-0.2597,4.2561,1303,0.2346,0.5903,
1081,18.1993,-0.4750,1.5060,1355,0.5700,0.5948,
1082,18.2161,-0.6743,-1.0068,1815,0.6330,0.6175,
1083,18.2330,-0.7344,-4.6190,1606,0.6608,0.6308,
1084,18.2498,-0.8174,-7.8084,1801,0.5043,0.6331,
1085,18.2666,-1.0078,-10.8548,1712,0.7139,0.6610,
1086,18.2835,-0.9119,-14.2499,1230,0.2786,0.6603,
1087,18.3003,-1.1185,-17.6734,1373,0.4750,0.6773,
1088,18.3171,-1.3564,-20.7846,1797,0.7055,0.6997,
1089,18.3340,-1.5226,-24.1490,1645,0.6945,0.7134,
1090,18.3508,-1.5777,-27.7476,1749,0.7565,0.7259,
1091,18.3676,-1.7231,-31.9940,1667,0.5715,0.7422,
1092,18.3845,-1.8175,-35.2081,1921,0.9070,0.7540,
1093,18.4013,-1.8849,-38.4073,1947,0.9530,0.7682,
1094,18.4182,-1.9258,-41.4633,1910,0.9290,0.7820,
1095,18.4350,-1.9661,-44.4674,1956,0.9630,0.7971,
1096,18.4518,-1.9914,-47.4784,1938,0.9625,0.8089,
1097,18.4687,-2.0835,-50.4774,1918,0.9450,0.8208,
1098,18.4855,-2.2286,-53.4102,1951,0.9685,0.8373,
1099,18.5023,-2.4165,-56.2366,1938,0.9500,0.8495,
1100,18.5192,-2.5858,-59.2096,1894,0.9175,0.8575,
1101,18.5360,-2.7650,-62.2295,1945,0.9630,0.8718,
1102,18.5528,-2.9351,-65.2259,1952,0.9743,0.8826,
1103,18.5697,-3.1174,-68.4347,1911,0.9373,0.8861,
1104,18.5865,-3.2615,-71.7004,1911,0.9638,0.8959,
1105,18.6033,-3.3673,-74.9968,1918,0.9626,0.9007,
1106,18.6202,-3.4529,-78.3750,1916,0.9551,0.8946,
1107,18.6370,-3.5080,-81.7734,1874,0.9511,0.8938,
1108,18.6539,-3.5044,-85.2540,1878,0.9594,0.9015,
1109,18.6707,-3.4842,-88.7214,1891,0.9708,0.8898,
1110,18.6875,-3.5346,-91.9898,1744,0.7838,0.8834,
1111,18.7044,-3.6808,-95.2336,1942,0.9828,0.8841,
1112,18.7212,-3.8444,-98.4813,1934,0.9909,0.8697,
1113,18.7380,-4.0102,-101.7209,1901,0.9626,0.8582,
1114,18.7549,-4.1954,-104.8101,1961,0.9794,0.8437,
1115,18.7717,-4.3867,-107.8049,1952,0.9764,0.8316,
1116,18.7885,-4.5703,-110.7582,1961,0.9794,0.8209,
1117,18.8054,-4.7598,-113.4781,1915,0.9673,0.8098,
1118,18.8222,-4.9547,-116.1764,1941,0.9798,0.7981,
1119,18.8390,-5.1475,-118.7900,1942,0.9853,0.7881,
1120,18.8559,-5.3435,-121.3673,1953,0.9854,0.7765,
1121,18.8727,-5.5264,-124.0821,1946,0.9798,0.7624,
1122,18.8896,-5.6515,-126.8830,1903,0.9712,0.7485,
1123,18.9064,-5.7587,-129.5639,1925,0.9760,0.7393,
1124,18.9232,-5.8959,-131.9817,1894,0.9578,0.7277,
1125,18.9401,-6.0298,-134.3505,1921,0.9802,0.7189,
1126,18.9569,-6.1307,-136.6356,1921,0.9736,0.7098,
1127,18.9737,-6.2335,-138.8644,1897,0.9627,0.7012,
1128,18.9906,-6.3773,-141.0278,1910,0.9756,0.6899,
1129,19.0074,-6.5185,-143.2412,1923,0.9727,0.6792,
1130,19.0242,-6.6705,-145.3662,1920,0.9791,0.6689,
1131,19.0411,-6.7688,-147.4968,1917,0.9806,0.6627,
1132,19.0579,-6.8642,-149.5572,1921,0.9807,0.6489,
1133,19.0747,-6.9891,-151.6874,1927,0.9727,0.6416,
1134,19.0916,-7.0986,-154.0989,1872,0.9431,0.6332,
1135,19.1084,-7.1896,-156.7132,1909,0.9598,0.6200,
1136,19.1253,-7.2283,-159.4003,1905,0.9736,0.6090,
1137,19.1421,-7.2747,-161.9218,1929,0.9711,0.5962,
1138,19.1589,-7.3267,-164.2798,1889,0.9568,0.5898,
1139,19.1758,-7.3871,-166.5988,1926,0.9723,0.5796,
1140,19.1926,-7.5103,-168.7475,1772,0.8579,0.5690,
1141,19.2094,-7.7018,-170.8963,1927,0.9924,0.5589,
1142,19.2263,-7.8643,-173.1204,1931,0.9828,0.5514,
1143,19.2431,-8.0536,-175.0752,1937,0.9849,0.5419,
1144,19.2599,-8.2431,-176.8202,1956,0.9894,0.5299,
1145,19.2768,-8.3434,-178.0316,1922,0.9668,0.5267,
1146,19.2936,-8.4888,-179.4998,1963,0.9890,0.5211,
1147,19.3104,-8.6298,-180.9498,1961,0.9899,0.5195,
1148,19.3273,-8.7244,-182.2052,1939,0.9784,0.5115,
1149,19.3441,-8.8199,-183.2701,1933,0.9819,0.5073,
1150,19.3610,-8.9142,-184.1208,1938,0.9855,0.5049,
1151,19.3778,-9.0049,-184.6974,1961,0.9845,0.5017,
1152,19.3946,-9.0507,-185.0944,1968,0.9880,0.4997,
1153,19.4115,-9.1009,-185.2886,1970,0.9935,0.4977,
1154,19.4283,-9.1574,-185.3360,1989,0.9965,0.4995,
1155,19.4451,-9.1972,-185.3356,1986,0.9980,0.4993,
1156,19.4620,-9.1971,-185.3354,1983,0.9990,0.5001,
1157,19.4788,-9.1500,-185.3315,1992,0.9980,0.4990,
1158,19.4956,-9.0585,-185.3301,1995,0.9980,0.4987,
1159,19.5125,-8.9620,-185.3172,1995,0.9980,0.4997,
1160,19.5293,-8.8174,-185.3131,1996,0.9985,0.4976,
1161,19.5461,-8.6238,-185.3116,1994,0.9990,0.4954,
1162,19.5630,-8.3305,-185.2636,1994,0.9970,0.4998,
1163,19.5798,-7.9495,-185.2395,1993,0.9980,0.5000,
1164,19.5966,-7.6171,-185.1932,1995,0.9985,0.5002,
1165,19.6135,-7.3830,-185.1876,1988,0.9985,0.4999,
1166,19.6303,-7.1596,-185.1785,1988,0.9985,0.5005,
1167,19.6472,-6.9632,-185.1666,1995,0.9990,0.5001,
1168,19.6640,-6.7810,-185.1478,1990,1.0000,0.4969,
1169,19.6808,-6.6808,-185.1033,1999,1.0000,0.4994,
1170,19.6977,-6.6491,-185.0866,1959,0.9865,0.4998,
1171,19.7145,-6.7104,-185.0424,1999,1.0000,0.4990,
1172,19.7313,-6.8324,-185.0418,2000,1.0000,0.4997,
1173,19.7482,-6.9787,-185.0379,1998,0.9990,0.4993,
1174,19.7650,-7.1240,-185.0353,2000,1.0000,0.5015,
1175,19.7818,-7.2306,-185.0271,1999,1.0000,0.5009,
1176,19.7987,-7.3275,-185.0226,1998,0.9990,0.5002,
1177,19.8155,-7.3957,-184.9877,2000,1.0000,0.5012,
1178,19.8323,-7.4463,-184.9465,2000,1.0000,0.5011,
1179,19.8492,-7.4535,-184.9230,1999,1.0000,0.5019,
1180,19.8660,-7.4274,-184.8814,1997,0.9995,0.5023,
1181,19.8829,-7.3428,-184.8332,1999,0.9995,0.5020,
1182,19.8997,-7.2461,-184.7853,1994,0.9990,0.5020,
1183,19.9165,-7.1162,-184.7387,1996,0.9985,0.5003,
1184,19.9334,-7.0164,-184.6917,1994,0.9985,0.5022,
1185,19.9502,-6.9651,-184.6458,1998,0.9990,0.5025,
1186,19.9670,-6.9659,-184.5981,1998,1.0000,0.5013,
1187,19.9839,-7.0625,-184.5078,1998,0.9995,0.5032,
1188,20.0007,-7.1575,-184.4491,1999,1.0000,0.5029,
1189,20.0175,-7.3023,-184.4012,1996,0.9985,0.5012,
1190,20.0344,-7.3991,-184.3791,1993,0.9970,0.5013,
1191,20.0512,-7.5896,-184.3774,1994,1.0000,0.5018,
1192,20.0680,-7.7590,-184.3631,1998,1.0000,0.5040,
1193,20.0849,-7.9031,-184.3159,1998,1.0000,0.5035,
1194,20.1017,-8.0189,-184.2696,1998,0.9995,0.5044,
1195,20.1186,-8.1060,-184.2226,1998,0.9995,0.5037,
1196,20.1354,-8.1506,-184.1781,1998,1.0000,0.5043,
1197,20.1522,-8.1733,-184.1336,1994,0.9990,0.5033,
1198,20.1691,-8.1276,-184.0860,1999,1.0000,0.5042,
1199,20.1859,-8.0808,-184.0403,2000,1.0000,0.5055,
1200,20.2027,-7.9931,-183.9929,1978,0.9945,0.5061,
1201,20.2196,-7.9430,-183.9690,1992,0.9995,0.5075,
1202,20.2364,-7.7938,-183.7753,1998,0.9910,0.5069,
1203,20.2532,-7.6457,-183.7775,1999,0.9925,0.5067,
1204,20.2701,-7.5498,-183.7278,1993,0.9975,0.5073,
1205,20.2869,-7.5497,-183.7278,1992,1.0000,0.5067,
